Unnamed: 0;Seller;Address;Date_Item;Current_Price;Last_Price;Item_Link
;'Без имени';Воронежская обл., Воронеж;16.7.2025;69 000;69 000;http://avito.ru/voronezh/gotoviy_biznes/punkt_vydachi_zakazov_yandeks_market_7519817789?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Тульская обл., Тула;16.7.2025;100 000;100 000;http://avito.ru/tula/gotoviy_biznes/prodam_pvz_yandeks_market_7533680842?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Республика Татарстан, Нурлатский р-н, муниципальное образование Нурлат, Нурлат;16.7.2025;170 000;170 000;http://avito.ru/nurlat/gotoviy_biznes/prodaetsya_gotovyy_biznes_pvz_ozon_7201505957?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Свердловская обл., Верхняя Пышма;16.7.2025;2 000 000;2 000 000;http://avito.ru/verhnyaya_pyshma/gotoviy_biznes/prodaetsya_punkt_vydachi_vb_7454576739?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Омская обл., Омск;16.7.2025;550 000;550 000;http://avito.ru/omsk/gotoviy_biznes/punkt_vydachi_zakazov_wildberries_7564992167?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Бизнес;Нижегородская обл., Нижний Новгород;16.7.2025;Бесплатно;Бесплатно;http://avito.ru/nizhniy_novgorod/gotoviy_biznes/otdam_rabotayuschiy_pvz._besplatno_7268308384?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Челябинская обл., Челябинск;16.7.2025;1 000 000;1 000 000;http://avito.ru/chelyabinsk/gotoviy_biznes/punkt_vydachi_valdberis_7511262207?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;DiZi Tex;Нижегородская обл., Нижний Новгород;16.7.2025;800 000;800 000;http://avito.ru/nizhniy_novgorod/gotoviy_biznes/punkt_vydachi_zakazov_pvz_wildberries_ozon_7207281287?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Александр;Свердловская обл., Арамильский г.о., Арамиль;16.7.2025;500 000;500 000;http://avito.ru/aramil/gotoviy_biznes/prodam_pvz_yandeks_market_7498145398?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;NINA;Москва;16.7.2025;1;1;http://avito.ru/moskva/gotoviy_biznes/pvz_yandeks_market_7422632873?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Рязанская обл., Рязань;16.7.2025;300 000;300 000;http://avito.ru/ryazan/gotoviy_biznes/prodam_gotovyy_biznes_pvz_ozon_7360340267?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Самарская обл., Самара;16.7.2025;1 350 000;1 350 000;http://avito.ru/samara/gotoviy_biznes/prodam_gotovyy_biznes_pvz_vayldberriz_3528334575?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Тюменская обл., Тюмень;16.7.2025;1 150 000;1 150 000;http://avito.ru/tyumen/gotoviy_biznes/pvz_vayldberis_gotovyy_biznes_7474347554?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Виктор Волков;Тюменская обл., Тюменский р-н, д. Дударева;16.7.2025;550 000;550 000;http://avito.ru/tyumen/gotoviy_biznes/gotovyy_pvz_ozon_7458488088?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Дмитрий;Самарская обл., Самара;16.7.2025;1 100 000;1 100 000;http://avito.ru/samara/gotoviy_biznes/prodam_gotovyy_biznes_punkt_vydachi_wildberries_7311681171?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Чувашская Республика — Чувашия, Чебоксары;16.7.2025;1 000 000;1 000 000;http://avito.ru/cheboksary/gotoviy_biznes/prodam_punkt_vydachi_wildberries_4727665786?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Андрей Вячеславович;Республика Татарстан, Казань;16.7.2025;1 590 000;1 590 000;http://avito.ru/kazan/gotoviy_biznes/gotovyy_pribylnyy_biznes_punkt_wildberries_4591634535?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Артемий;Удмуртская Республика, Глазов;16.7.2025;750 000;750 000;http://avito.ru/glazov/gotoviy_biznes/punkty_vydachi_zakazov_ozon_7521256239?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Нижегородская обл., Кстовский муниципальный округ, д. Афонино;16.7.2025;915 000;915 000;http://avito.ru/afonino/gotoviy_biznes/prodayu_punkt_vydachi_zakazov_wb_4280627694?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Тверская обл., Тверь;16.7.2025;80 000;80 000;http://avito.ru/tver/gotoviy_biznes/yandeks_market_punkt_vydachi_7482250326?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Партнеры;Удмуртская Республика, Ижевск;16.7.2025;Бесплатно;Бесплатно;http://avito.ru/izhevsk/gotoviy_biznes/otdam._gotovyy_pvz._bez_vlozheniy_7511438050?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Нижегородская обл., Нижний Новгород;16.7.2025;400 000;400 000;http://avito.ru/nizhniy_novgorod/gotoviy_biznes/pvz_wildberries_7542333356?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Татьяна;Ярославская обл., Ярославль;16.7.2025;1 200 000;1 200 000;http://avito.ru/yaroslavl/gotoviy_biznes/pribylnyy_gotovyy_biznes_pvz_ozon_7348418840?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;'Без имени';Чувашская Республика, Чебоксары;16.7.2025;1 000 000;1 000 000;http://avito.ru/cheboksary/gotoviy_biznes/punkt_vydachi_zakazov_7490810548?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Компанни;Пензенская обл., Пенза;16.7.2025;Бесплатно;Бесплатно;http://avito.ru/penza/gotoviy_biznes/otdam_punkt_wildberries_7334468999?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;НЕТРЕС;Москва;16.7.2025;1 150 000;1 150 000;http://avito.ru/moskva/gotoviy_biznes/prodam_novyy_punkt_ozon_s_vysokoy_pribylyu_80_4971718553?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJHbFBKWnB3SnJXSTQ3QTh3Ijt9yAZSZz8AAAA
;Андрей Вячеславович;Республика Татарстан (Татарстан), Казань;16.7.2025;699 000;699 000;http://avito.ru/kazan/gotoviy_biznes/novyy_pvz_wildberries_7407427506?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;БИЗНЕС МАРКЕТ - ПРОДАЖА ГОТОВОГО БИЗНЕСА;Тюменская обл., Тюмень;16.7.2025;200 000;200 000;http://avito.ru/tyumen/gotoviy_biznes/gotovyy_biznes_pvz_ozon_7481660850?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Пензенская обл., Наровчатский р-н, с. Наровчат;16.7.2025;1 000 000;1 000 000;http://avito.ru/narovchat/gotoviy_biznes/prodam_ozon_100tr_pribyl_7466860289?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Ася;Липецкая обл., Липецк;16.7.2025;150 000;150 000;http://avito.ru/lipetsk/gotoviy_biznes/punkty_vydachi_zakazov_7419644329?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;DiZi Tex;Нижегородская обл., Нижний Новгород;16.7.2025;800 000;800 000;http://avito.ru/nizhniy_novgorod/gotoviy_biznes/punkt_vydachi_zakazov_pvz_wildberries_ozon_7207281287?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Московская обл., Ленинский г.о., рп. Дрожжино;16.7.2025;1 500 000;1 500 000;http://avito.ru/moskovskaya_oblast_voskresenskoe/gotoviy_biznes/gotovyy_biznez_punkt_vydachi_ozon_i_yandeks_market_7317258623?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Костромская обл., Кострома;16.7.2025;200 000;200 000;http://avito.ru/kostroma/gotoviy_biznes/punkt_vydachi_ozon_7442171372?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Виктор;Ярославская обл., Ярославль;16.7.2025;320 000;320 000;http://avito.ru/yaroslavl/gotoviy_biznes/prodam_pvz_ozon_7533109581?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Дмитрий;Московская обл., Одинцовский г.о., Звенигород;16.7.2025;800 000;800 000;http://avito.ru/zvenigorod/gotoviy_biznes/punkt_vydachi_zakazov_wildberries_7360084846?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Мария;Тюменская обл., Тюмень;16.7.2025;580 000;580 000;http://avito.ru/tyumen/gotoviy_biznes/gotovyy_biznes_punkt_vydachi_wildberries_7202927277?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Москва;16.7.2025;360 000;360 000;http://avito.ru/moskva/gotoviy_biznes/prodam_gotovyy_biznes_pvz_ozon_4135014476?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Виктория;Москва;16.7.2025;1 300 000;1 300 000;http://avito.ru/moskva/gotoviy_biznes/punkt_vydachi_zakazov_ozon_3769017231?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;ГарантСервис;Московская обл., Воскресенск;16.7.2025;360 000;360 000;http://avito.ru/voskresensk/gotoviy_biznes/prodazha_pvz_ozon_ul._zelinskogo_d.10a_7498875757?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Бизнес;Пермский край, Пермь;16.7.2025;Бесплатно;Бесплатно;http://avito.ru/perm/gotoviy_biznes/otdam_rabotayuschiy_pvz._besplatno_7269020447?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Илья;Московская обл., Одинцовский г.о., пгт. ВНИИССОК;16.7.2025;2 500 000;2 500 000;http://avito.ru/lesnoy_gorodok/gotoviy_biznes/pribylnyy_punkt_vydachi_7473296707?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Руслан;Нижегородская обл., Нижний Новгород;16.7.2025;220 000;220 000;http://avito.ru/nizhniy_novgorod/gotoviy_biznes/punkty_vydachi_zakazov_ozon_7475967859?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Челябинская обл., Копейский г.о., Копейск;16.7.2025;490 000;490 000;http://avito.ru/kopeysk/gotoviy_biznes/punkty_vydachi_zakazov_7474985534?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Курганская обл., Курган;16.7.2025;700 000;700 000;http://avito.ru/kurgan/gotoviy_biznes/prodaetsya_punkt_vydachi_valberis_7388847967?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Белгородская обл., Старооскольский г.о., Старый Оскол;16.7.2025;630 000;630 000;http://avito.ru/staryy_oskol/gotoviy_biznes/prodam_gotovyy_pvz_wildberries_7444853467?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Василий;Московская обл., Королёв;16.7.2025;2 650 000;2 650 000;http://avito.ru/korolev/gotoviy_biznes/pvz_wildberries_4236371312?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Рязанская обл., Рязань;16.7.2025;300 000;300 000;http://avito.ru/ryazan/gotoviy_biznes/prodam_gotovyy_biznes_pvz_ozon_7360340267?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Тамбовская обл., Тамбов;16.7.2025;Цена не указана;Цена не указана;http://avito.ru/tambov/gotoviy_biznes/punkt_vydachi_zakazov_wildberries_ozon_4783600702?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Бизнес;Ульяновская обл., Димитровград;16.7.2025;Бесплатно;Бесплатно;http://avito.ru/dimitrovgrad/gotoviy_biznes/punkt_vydachi_zakazov_otdam_besplatno_7268316888?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Москва;16.7.2025;2 500 000;2 500 000;http://avito.ru/moskva/gotoviy_biznes/prodam_pribylnyy_punkt_ozon_7513119831?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Максим;Самарская обл., Самара;16.7.2025;700 000;700 000;http://avito.ru/samara/gotoviy_biznes/pribylnyy_punkt_vydachi_zakazov_yandeks_4664790377?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;ПВЗ с умом;Москва;16.7.2025;4 700 000;4 700 000;http://avito.ru/moskva/gotoviy_biznes/prodam_sverhpribylnyy_pvz_ozon_7489660108?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Гульназ;Республика Татарстан, Казань;16.7.2025;2 500 000;2 500 000;http://avito.ru/kazan/gotoviy_biznes/prodaetsya_pvz_wildberries_7481732647?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Республика Татарстан, Казань;16.7.2025;1 350 000;1 350 000;http://avito.ru/kazan/gotoviy_biznes/punkt_vydachi_wildberries_4317076377?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;ВБ;Республика Татарстан (Татарстан), Лаишевский р-н, Столбищенское сельское поселение, с. Усады;16.7.2025;1 550 000;1 550 000;http://avito.ru/kazan/gotoviy_biznes/punkt_vydachi_7499059900?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Ростовская обл., Волгодонск;16.7.2025;400 000;400 000;http://avito.ru/volgodonsk/gotoviy_biznes/prodam_pvz_wildberries_7250545436?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Республика Башкортостан, Стерлитамакский р-н, Отрадовский сельсовет, с. Загородный;16.7.2025;1 200 000;1 200 000;http://avito.ru/sterlitamak/gotoviy_biznes/pvz_ozon_7473817516?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Липецкая обл., Липецк;16.7.2025;350 000;350 000;http://avito.ru/lipetsk/gotoviy_biznes/prodam_punkt_vydachi_wb_7459400958?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Пермский край, Пермь;16.7.2025;1 000 000;1 000 000;http://avito.ru/perm/gotoviy_biznes/punkt_vydachi_zakazov_wildberries_7362698369?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Партнерство;Омская обл., Омск;16.7.2025;Бесплатно;Бесплатно;http://avito.ru/omsk/gotoviy_biznes/otdam_pvz._besplatno._bez_vlozheniy_7491396746?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Долгополова Ксения;Челябинская обл., Челябинск;16.7.2025;495 000;495 000;http://avito.ru/chelyabinsk/gotoviy_biznes/prodam_punkt_wildberries_4043238673?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Виталий Горбачев;Москва;16.7.2025;100 000;100 000;http://avito.ru/moskva/gotoviy_biznes/punkt_vydachi_zakazov_yandeks_market_7414169764?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Ханты-Мансийский АО, Сургут;16.7.2025;1 150 000;1 150 000;http://avito.ru/surgut/gotoviy_biznes/prodazha_punkta_vydachi_ozon_7454505785?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Москва;16.7.2025;750 000;750 000;http://avito.ru/moskva/gotoviy_biznes/novyy_pvz_wb_7533497014?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Анастасия;Республика Татарстан (Татарстан), Казань;16.7.2025;2 200 000;2 200 000;http://avito.ru/kazan/gotoviy_biznes/punkty_vydachi_zakazov_7473377227?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Наталия;Москва;16.7.2025;955 555;955 555;http://avito.ru/moskva/gotoviy_biznes/prodam_pvz_7214087667?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;'Без имени';Москва, Новомосковский административный округ, поселение Сосенское;16.7.2025;750 000;750 000;http://avito.ru/kommunarka/gotoviy_biznes/punk_vydachi_ozon_7317062616?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
;Оля Сотникова;Московская обл., г.о. Люберцы, пгт. Томилино;16.7.2025;150 000;150 000;http://avito.ru/tomilino/gotoviy_biznes/punkt_vydachi_vayldberriz_7453050797?context=H4sIAAAAAAAA_wE_AMD_YToyOntzOjEzOiJsb2NhbFByaW9yaXR5IjtiOjA7czoxOiJ4IjtzOjE2OiJYMlk5WjBEYU9YaWlyV0NMIjt9KTOOiz8AAAA
